 ,Label,Area,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
196,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0196-0001-0105:c:1/2 t:196/241 - 1 - Position 8.Project Maximum Z,8.4579,6.2514,11.5893,6.2514,11.5893,10.6603,3.6173,2.9771,60.4380,0.9353,196,1.2151,0.8230,0.9655
197,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0197-0001-0105:c:1/2 t:197/241 - 1 - Position 8.Project Maximum Z,7.9739,6.3081,11.5452,6.3081,11.5452,10.3114,3.5147,2.8886,62.9906,0.9424,197,1.2167,0.8219,0.9649
198,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0198-0001-0105:c:1/2 t:198/241 - 1 - Position 8.Project Maximum Z,8.3853,6.3009,11.5726,6.3009,11.5726,10.6870,3.5406,3.0155,62.4589,0.9226,198,1.1742,0.8517,0.9552
199,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0199-0001-0105:c:1/2 t:199/241 - 1 - Position 8.Project Maximum Z,7.9860,6.2620,11.5815,6.2620,11.5815,10.4403,3.5724,2.8463,75.1822,0.9207,199,1.2551,0.7967,0.9642
200,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0200-0001-0105:c:1/2 t:200/241 - 1 - Position 8.Project Maximum Z,8.0465,6.2841,11.5645,6.2841,11.5645,10.5047,3.5233,2.9078,67.4369,0.9163,200,1.2117,0.8253,0.9596
201,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0201-0001-0106:c:1/2 t:201/241 - 1 - Position 8.Project Maximum Z,8.1796,6.2907,11.6009,6.2907,11.6009,10.5581,3.4467,3.0216,65.5243,0.9221,201,1.1407,0.8767,0.9582
202,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0202-0001-0106:c:1/2 t:202/241 - 1 - Position 8.Project Maximum Z,7.7440,6.2920,11.6114,6.2920,11.6114,10.3381,3.3386,2.9533,61.1310,0.9105,202,1.1305,0.8846,0.9510
203,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0203-0001-0106:c:1/2 t:203/241 - 1 - Position 8.Project Maximum Z,7.7682,6.2976,11.7078,6.2976,11.7078,10.2847,3.3111,2.9871,73.6783,0.9229,203,1.1085,0.9022,0.9575
204,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0204-0001-0106:c:1/2 t:204/241 - 1 - Position 8.Project Maximum Z,8.1675,6.2520,11.6387,6.2520,11.6387,10.7781,3.5076,2.9647,58.4935,0.8835,204,1.1831,0.8452,0.9454
205,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0205-0001-0105:c:1/2 t:205/241 - 1 - Position 8.Project Maximum Z,7.7924,6.2736,11.5883,6.2736,11.5883,10.5314,3.4845,2.8473,68.5792,0.8829,205,1.2238,0.8171,0.9485
206,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0206-0001-0105:c:1/2 t:206/241 - 1 - Position 8.Project Maximum Z,8.1070,6.2821,11.5354,6.2821,11.5354,10.6492,3.5932,2.8727,56.3111,0.8983,206,1.2508,0.7995,0.9517
207,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0207-0001-0105:c:1/2 t:207/241 - 1 - Position 8.Project Maximum Z,8.6878,6.3129,11.5062,6.3129,11.5062,11.1003,3.7009,2.9889,62.6322,0.8860,207,1.2382,0.8076,0.9516
208,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0208-0001-0104:c:1/2 t:208/241 - 1 - Position 8.Project Maximum Z,7.7924,6.2929,11.5102,6.2929,11.5102,10.5314,3.4902,2.8427,63.9734,0.8829,208,1.2278,0.8145,0.9450
209,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0209-0001-0105:c:1/2 t:209/241 - 1 - Position 8.Project Maximum Z,7.2479,6.2317,11.6408,6.2317,11.6408,10.0914,3.3592,2.7472,71.0769,0.8944,209,1.2228,0.8178,0.9448
210,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0210-0001-0106:c:1/2 t:210/241 - 1 - Position 8.Project Maximum Z,7.3447,6.2763,11.6242,6.2763,11.6242,10.0914,3.2501,2.8773,78.6748,0.9063,210,1.1296,0.8853,0.9514
211,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0211-0001-0106:c:1/2 t:211/241 - 1 - Position 8.Project Maximum Z,7.1269,6.2337,11.6554,6.2337,11.6554,9.8447,3.1790,2.8544,74.9404,0.9241,211,1.1137,0.8979,0.9585
212,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0212-0001-0105:c:1/2 t:212/241 - 1 - Position 8.Project Maximum Z,6.8123,6.2189,11.5472,6.2189,11.5472,9.7158,3.1092,2.7897,55.7166,0.9069,212,1.1145,0.8972,0.9462
213,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0213-0001-0105:c:1/2 t:213/241 - 1 - Position 8.Project Maximum Z,6.4735,6.2777,11.5491,6.2777,11.5491,9.4425,2.8888,2.8532,64.8137,0.9124,213,1.0125,0.9877,0.9511
214,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0214-0001-0106:c:1/2 t:214/241 - 1 - Position 8.Project Maximum Z,7.0180,6.1991,11.6983,6.1991,11.6983,9.7803,3.0879,2.8937,78.1628,0.9220,214,1.0671,0.9371,0.9493
215,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0215-0001-0106:c:1/2 t:215/241 - 1 - Position 8.Project Maximum Z,7.3205,6.2601,11.6212,6.2601,11.6212,10.1558,3.4004,2.7411,75.6309,0.8919,215,1.2405,0.8061,0.9513
216,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0216-0001-0106:c:1/2 t:216/241 - 1 - Position 8.Project Maximum Z,6.7276,6.2595,11.6001,6.2595,11.6001,9.4425,2.9562,2.8976,62.4744,0.9482,216,1.0202,0.9802,0.9636
217,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0217-0001-0105:c:1/2 t:217/241 - 1 - Position 8.Project Maximum Z,6.6550,6.3126,11.5214,6.3126,11.5214,9.6625,3.3552,2.5254,91.1792,0.8957,217,1.3286,0.7527,0.9507
218,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0218-0001-0107:c:1/2 t:218/241 - 1 - Position 8.Project Maximum Z,6.2557,6.2607,11.6865,6.2607,11.6865,9.4692,3.0904,2.5773,44.7957,0.8767,218,1.1991,0.8340,0.9478
219,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0219-0001-0107:c:1/2 t:219/241 - 1 - Position 8.Project Maximum Z,6.5461,6.2982,11.7420,6.2982,11.7420,9.4425,3.0721,2.7130,81.9055,0.9226,219,1.1324,0.8831,0.9533
220,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0220-0001-0105:c:1/2 t:220/241 - 1 - Position 8.Project Maximum Z,6.7155,6.3210,11.5802,6.3210,11.5802,9.5713,3.2950,2.5949,88.8964,0.9212,220,1.2698,0.7875,0.9619
221,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0221-0001-0105:c:1/2 t:221/241 - 1 - Position 8.Project Maximum Z,7.2721,6.3305,11.5689,6.3305,11.5689,10.4670,3.6608,2.5293,69.5682,0.8341,221,1.4474,0.6909,0.9296
222,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0222-0001-0105:c:1/2 t:222/241 - 1 - Position 8.Project Maximum Z,6.2920,6.2228,11.5716,6.2228,11.5716,9.4958,3.0878,2.5945,84.2877,0.8769,222,1.1902,0.8402,0.9369
223,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0223-0001-0107:c:1/2 t:223/241 - 1 - Position 8.Project Maximum Z,7.0785,6.2870,11.6746,6.2870,11.6746,10.2203,3.4897,2.5826,68.1594,0.8516,223,1.3512,0.7401,0.9383
224,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0224-0001-0107:c:1/2 t:224/241 - 1 - Position 8.Project Maximum Z,6.3888,6.1400,11.7702,6.1400,11.7702,9.3136,2.9992,2.7122,99.0417,0.9255,224,1.1058,0.9043,0.9557
225,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0225-0001-0106:c:1/2 t:225/241 - 1 - Position 8.Project Maximum Z,7.4415,6.0098,11.6088,6.0098,11.6088,10.0758,3.5267,2.6866,73.1502,0.9211,225,1.3127,0.7618,0.9693
226,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0226-0001-0105:c:1/2 t:226/241 - 1 - Position 8.Project Maximum Z,6.8002,6.0107,11.5717,6.0107,11.5717,9.8180,3.3252,2.6038,73.7127,0.8865,226,1.2770,0.7831,0.9469
227,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0227-0001-0106:c:1/2 t:227/241 - 1 - Position 8.Project Maximum Z,8.1312,5.9939,11.6539,5.9939,11.6539,11.0358,4.1375,2.5022,57.0119,0.8390,227,1.6536,0.6048,0.9525
228,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0228-0001-0105:c:1/2 t:228/241 - 1 - Position 8.Project Maximum Z,9.4017,5.9150,11.5942,5.9150,11.5942,12.3070,4.8509,2.4677,51.6095,0.7800,228,1.9657,0.5087,0.9464
229,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0229-0001-0105:c:1/2 t:229/241 - 1 - Position 8.Project Maximum Z,9.7405,6.0569,11.5383,6.0569,11.5383,13.5249,5.5053,2.2527,50.3126,0.6692,229,2.4438,0.4092,0.9106
230,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0230-0001-0108:c:1/2 t:230/241 - 1 - Position 8.Project Maximum Z,10.1761,6.0539,11.8822,6.0539,11.8822,14.1471,6.0002,2.1594,50.4996,0.6389,230,2.7787,0.3599,0.9053
231,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0231-0001-0106:c:1/2 t:231/241 - 1 - Position 8.Project Maximum Z,10.2124,6.1033,11.6096,6.1033,11.6096,14.8338,6.3969,2.0327,52.0521,0.5832,231,3.1471,0.3178,0.8683
232,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0232-0001-0092:c:1/2 t:232/241 - 1 - Position 8.Project Maximum Z,4.3681,7.2763,10.1686,7.2763,10.1686,7.8758,2.7643,2.0119,64.7999,0.8849,232,1.3740,0.7278,0.9389
233,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0232-0002-0116:c:1/2 t:232/241 - 1 - Position 8.Project Maximum Z,4.4286,5.1279,12.8793,5.1279,12.8793,8.0313,2.9383,1.9190,58.7320,0.8628,232,1.5311,0.6531,0.9506
234,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0233-0001-0090:c:1/2 t:233/241 - 1 - Position 8.Project Maximum Z,4.1987,7.3378,9.9601,7.3378,9.9601,7.6024,2.7335,1.9557,68.1501,0.9129,233,1.3977,0.7154,0.9639
235,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0233-0002-0117:c:1/2 t:233/241 - 1 - Position 8.Project Maximum Z,4.3076,5.1033,12.9655,5.1033,12.9655,7.7202,2.7278,2.0106,57.7888,0.9082,233,1.3567,0.7371,0.9519
236,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0234-0001-0087:c:1/2 t:234/241 - 1 - Position 8.Project Maximum Z,4.4770,7.4532,9.6342,7.4532,9.6342,7.8758,2.7592,2.0659,79.2782,0.9070,234,1.3355,0.7488,0.9487
237,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0234-0002-0118:c:1/2 t:234/241 - 1 - Position 8.Project Maximum Z,4.4649,5.0446,13.0290,5.0446,13.0290,7.7847,2.6580,2.1388,66.4556,0.9259,234,1.2428,0.8046,0.9510
238,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0235-0001-0085:c:1/2 t:235/241 - 1 - Position 8.Project Maximum Z,4.1745,7.4735,9.3744,7.4735,9.3744,7.5647,2.7317,1.9457,74.6897,0.9167,235,1.4040,0.7123,0.9544
239,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0235-0002-0120:c:1/2 t:235/241 - 1 - Position 8.Project Maximum Z,4.0898,4.9601,13.2827,4.9601,13.2827,7.4091,2.4874,2.0935,59.2764,0.9362,235,1.1882,0.8416,0.9521
240,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0236-0001-0082:c:1/2 t:236/241 - 1 - Position 8.Project Maximum Z,4.0293,7.5912,9.0519,7.5912,9.0519,7.4358,2.5575,2.0060,76.6439,0.9158,236,1.2749,0.7844,0.9420
241,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0236-0002-0121:c:1/2 t:236/241 - 1 - Position 8.Project Maximum Z,4.2229,4.8988,13.4274,4.8988,13.4274,7.7202,2.6441,2.0335,62.7500,0.8904,236,1.3003,0.7691,0.9445
242,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0237-0001-0081:c:1/2 t:237/241 - 1 - Position 8.Project Maximum Z,4.3076,7.5526,8.9863,7.5526,8.9863,7.6558,2.5830,2.1233,78.9303,0.9236,237,1.2165,0.8220,0.9468
243,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0237-0002-0126:c:1/2 t:237/241 - 1 - Position 8.Project Maximum Z,4.4044,4.6877,13.8534,4.6877,13.8534,7.6558,2.5716,2.1807,58.5024,0.9443,237,1.1792,0.8480,0.9504
244,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0238-0001-0081:c:1/2 t:238/241 - 1 - Position 8.Project Maximum Z,4.2834,7.5794,8.9165,7.5794,8.9165,7.6558,2.5311,2.1547,77.6658,0.9184,238,1.1747,0.8513,0.9453
245,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0238-0002-0130:c:1/2 t:238/241 - 1 - Position 8.Project Maximum Z,4.2229,4.4947,14.3008,4.4947,14.3008,7.6935,2.7047,1.9880,78.2177,0.8965,238,1.3605,0.7350,0.9523
246,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0239-0001-0077:c:1/2 t:239/241 - 1 - Position 8.Project Maximum Z,3.7994,7.5431,8.5201,7.5431,8.5201,7.1247,2.3212,2.0841,99.2499,0.9406,239,1.1138,0.8978,0.9472
247,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0239-0002-0134:c:1/2 t:239/241 - 1 - Position 8.Project Maximum Z,4.2229,4.2653,14.8120,4.2653,14.8120,7.6558,2.7858,1.9301,76.6238,0.9054,239,1.4433,0.6928,0.9484
248,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0240-0001-0075:c:1/2 t:240/241 - 1 - Position 8.Project Maximum Z,3.6421,7.5686,8.2801,7.5686,8.2801,6.9047,2.2280,2.0813,115.5182,0.9600,240,1.0705,0.9342,0.9510
249,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0240-0002-0139:c:1/2 t:240/241 - 1 - Position 8.Project Maximum Z,4.0898,4.0283,15.3362,4.0283,15.3362,7.9669,3.0806,1.6904,64.3254,0.8097,240,1.8224,0.5487,0.9337
250,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0241-0001-0066:c:1/2 t:241/241 - 1 - Position 8.Project Maximum Z,4.0898,7.1074,7.3274,7.1074,7.3274,7.5002,2.4836,2.0967,128.5332,0.9136,241,1.1845,0.8442,0.9389
251,RoiMask_0_STL22_MAX_Maria_AFA4007_8-1.tif:0241-0002-0149:c:1/2 t:241/241 - 1 - Position 8.Project Maximum Z,4.7432,3.2321,16.4077,3.2321,16.4077,8.3692,3.1312,1.9287,45.2246,0.8510,241,1.6234,0.6160,0.9367
