 ,Label,Area,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
196,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0196-0001-0089:c:1/2 t:196/241 - 1 - Position 2.Project Maximum Z,6.5582,3.6684,9.8988,3.6684,9.8988,9.6625,3.4820,2.3981,95.7392,0.8827,196,1.4520,0.6887,0.9551
197,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0197-0001-0090:c:1/2 t:197/241 - 1 - Position 2.Project Maximum Z,6.6187,3.6619,9.9092,3.6619,9.9092,9.7803,3.5045,2.4047,92.0308,0.8695,197,1.4574,0.6862,0.9439
198,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0198-0001-0089:c:1/2 t:198/241 - 1 - Position 2.Project Maximum Z,6.5340,3.6465,9.8723,3.6465,9.8723,9.6358,3.5300,2.3568,97.9875,0.8843,198,1.4978,0.6676,0.9609
199,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0199-0001-0090:c:1/2 t:199/241 - 1 - Position 2.Project Maximum Z,6.6792,3.6756,9.9042,3.6756,9.9042,9.6091,3.4671,2.4528,94.4167,0.9090,199,1.4135,0.7075,0.9701
200,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0200-0001-0090:c:1/2 t:200/241 - 1 - Position 2.Project Maximum Z,6.8365,3.7407,9.8709,3.7407,9.8709,9.7002,3.4492,2.5237,98.3185,0.9130,200,1.3667,0.7317,0.9675
201,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0201-0001-0089:c:1/2 t:201/241 - 1 - Position 2.Project Maximum Z,6.7881,3.6705,9.8758,3.6705,9.8758,9.8180,3.4721,2.4892,98.5656,0.8849,201,1.3949,0.7169,0.9525
202,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0202-0001-0089:c:1/2 t:202/241 - 1 - Position 2.Project Maximum Z,6.5945,3.6769,9.8083,3.6769,9.8083,9.5980,3.2975,2.5463,97.6976,0.8996,202,1.2950,0.7722,0.9528
203,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0203-0001-0089:c:1/2 t:203/241 - 1 - Position 2.Project Maximum Z,6.5824,3.7319,9.8387,3.7319,9.8387,9.6514,3.2920,2.5458,97.9793,0.8880,203,1.2931,0.7733,0.9428
204,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0204-0001-0089:c:1/2 t:204/241 - 1 - Position 2.Project Maximum Z,5.7959,3.7707,9.8914,3.7707,9.8914,8.9113,3.0298,2.4357,115.6923,0.9172,204,1.2439,0.8039,0.9590
205,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0205-0001-0089:c:1/2 t:205/241 - 1 - Position 2.Project Maximum Z,5.9653,3.6361,9.7609,3.6361,9.7609,9.3513,3.4259,2.2170,109.0643,0.8572,205,1.5453,0.6471,0.9481
206,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0206-0001-0089:c:1/2 t:206/241 - 1 - Position 2.Project Maximum Z,6.2678,3.6393,9.9066,3.6393,9.9066,9.5069,3.1302,2.5495,109.2170,0.8715,206,1.2278,0.8145,0.9401
207,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0207-0001-0089:c:1/2 t:207/241 - 1 - Position 2.Project Maximum Z,6.5582,3.6649,9.9217,3.6649,9.9217,10.0380,3.4304,2.4341,90.5532,0.8179,207,1.4093,0.7096,0.9281
208,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0208-0001-0092:c:1/2 t:208/241 - 1 - Position 2.Project Maximum Z,6.1105,3.6979,10.1223,3.6979,10.1223,9.1958,3.0588,2.5435,94.1833,0.9080,208,1.2026,0.8315,0.9466
209,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0209-0001-0090:c:1/2 t:209/241 - 1 - Position 2.Project Maximum Z,5.9774,3.6093,9.9056,3.6093,9.9056,9.0292,3.0064,2.5315,74.4808,0.9214,209,1.1876,0.8420,0.9509
210,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0210-0001-0092:c:1/2 t:210/241 - 1 - Position 2.Project Maximum Z,5.4571,3.7726,10.1309,3.7726,10.1309,8.5247,2.7998,2.4816,51.6452,0.9437,210,1.1282,0.8864,0.9525
211,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0211-0001-0089:c:1/2 t:211/241 - 1 - Position 2.Project Maximum Z,6.9575,3.6865,9.8685,3.6865,9.8685,9.8825,3.4465,2.5703,83.1430,0.8952,211,1.3409,0.7458,0.9536
212,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0212-0001-0092:c:1/2 t:212/241 - 1 - Position 2.Project Maximum Z,5.5539,3.6459,10.1323,3.6459,10.1323,8.7180,2.9287,2.4145,100.4584,0.9183,212,1.2129,0.8244,0.9533
213,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0213-0001-0088:c:1/2 t:213/241 - 1 - Position 2.Project Maximum Z,6.3283,3.6900,9.8124,3.6900,9.8124,9.8180,3.3876,2.3785,90.5671,0.8250,213,1.4243,0.7021,0.9216
214,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0214-0001-0090:c:1/2 t:214/241 - 1 - Position 2.Project Maximum Z,5.3966,3.7301,10.0006,3.7301,10.0006,8.6647,2.8871,2.3799,130.9733,0.9033,214,1.2131,0.8243,0.9550
215,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0215-0001-0090:c:1/2 t:215/241 - 1 - Position 2.Project Maximum Z,5.9774,3.7373,9.9189,3.7373,9.9189,9.2492,3.0500,2.4953,91.6795,0.8780,215,1.2223,0.8181,0.9347
216,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0216-0001-0091:c:1/2 t:216/241 - 1 - Position 2.Project Maximum Z,5.0941,3.6625,10.0506,3.6625,10.0506,8.4713,2.8050,2.3123,92.3676,0.8920,216,1.2131,0.8244,0.9482
217,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0217-0001-0090:c:1/2 t:217/241 - 1 - Position 2.Project Maximum Z,4.1745,3.6691,9.8517,3.6691,9.8517,7.6024,2.4892,2.1353,84.3705,0.9076,217,1.1658,0.8578,0.9439
218,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0218-0001-0090:c:1/2 t:218/241 - 1 - Position 2.Project Maximum Z,5.1546,3.6346,9.9573,3.6346,9.9573,8.5091,2.7297,2.4043,111.9173,0.8946,218,1.1353,0.8808,0.9456
219,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0219-0001-0090:c:1/2 t:219/241 - 1 - Position 2.Project Maximum Z,3.9809,3.5857,9.9617,3.5857,9.9617,7.4735,2.3847,2.1255,108.6916,0.8957,219,1.1219,0.8913,0.9347
220,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0220-0001-0088:c:1/2 t:220/241 - 1 - Position 2.Project Maximum Z,4.9610,3.5079,9.7693,3.5079,9.7693,8.3802,2.7199,2.3223,104.8387,0.8877,220,1.1712,0.8538,0.9469
221,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0221-0001-0091:c:1/2 t:221/241 - 1 - Position 2.Project Maximum Z,4.3681,3.5192,9.9044,3.5192,9.9044,7.9135,2.7313,2.0362,75.9246,0.8765,221,1.3414,0.7455,0.9413
222,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0222-0001-0089:c:1/2 t:222/241 - 1 - Position 2.Project Maximum Z,4.9731,3.5836,9.8228,3.5836,9.8228,8.6002,2.9794,2.1252,84.1534,0.8449,222,1.4019,0.7133,0.9330
223,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0223-0001-0090:c:1/2 t:223/241 - 1 - Position 2.Project Maximum Z,6.4493,3.6097,9.9769,3.6097,9.9769,9.7269,3.2872,2.4980,98.7914,0.8566,223,1.3160,0.7599,0.9434
224,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0224-0001-0090:c:1/2 t:224/241 - 1 - Position 2.Project Maximum Z,5.8564,3.6152,10.0245,3.6152,10.0245,9.2869,3.1034,2.4027,89.4450,0.8533,224,1.2916,0.7742,0.9380
225,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0225-0001-0091:c:1/2 t:225/241 - 1 - Position 2.Project Maximum Z,5.3361,3.5940,10.1351,3.5940,10.1351,8.8847,2.7749,2.4485,86.2211,0.8495,225,1.1333,0.8824,0.9403
226,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0226-0001-0090:c:1/2 t:226/241 - 1 - Position 2.Project Maximum Z,5.4692,3.4859,10.0348,3.4859,10.0348,9.0402,2.9471,2.3629,88.8492,0.8410,226,1.2472,0.8018,0.9417
227,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0227-0001-0091:c:1/2 t:227/241 - 1 - Position 2.Project Maximum Z,5.8201,3.4652,10.0376,3.4652,10.0376,9.0025,2.9090,2.5474,107.1068,0.9024,227,1.1420,0.8757,0.9497
228,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0228-0001-0092:c:1/2 t:228/241 - 1 - Position 2.Project Maximum Z,6.5098,3.3953,10.1186,3.3953,10.1186,9.9736,3.7051,2.2370,105.1590,0.8224,228,1.6563,0.6038,0.9422
229,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0229-0001-0092:c:1/2 t:229/241 - 1 - Position 2.Project Maximum Z,6.9938,3.3388,10.0465,3.3388,10.0465,11.1003,4.4322,2.0091,105.2297,0.7133,229,2.2060,0.4533,0.9153
230,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0230-0001-0089:c:1/2 t:230/241 - 1 - Position 2.Project Maximum Z,7.5746,3.2837,9.8044,3.2837,9.8044,13.1226,5.2953,1.8213,103.8061,0.5528,230,2.9075,0.3439,0.8291
231,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0231-0001-0075:c:1/2 t:231/241 - 1 - Position 2.Project Maximum Z,3.7873,2.8697,8.3089,2.8697,8.3089,7.4091,2.7274,1.7680,117.8408,0.8670,231,1.5426,0.6482,0.9399
232,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0231-0002-0103:c:1/2 t:231/241 - 1 - Position 2.Project Maximum Z,3.3638,3.7004,11.3704,3.7004,11.3704,6.7491,2.2015,1.9454,53.3901,0.9280,231,1.1316,0.8837,0.9408
233,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0232-0001-0073:c:1/2 t:232/241 - 1 - Position 2.Project Maximum Z,3.7389,2.8278,7.9860,2.8278,7.9860,7.6558,2.8989,1.6422,117.4565,0.8016,232,1.7652,0.5665,0.9307
234,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0232-0002-0103:c:1/2 t:232/241 - 1 - Position 2.Project Maximum Z,3.0371,3.7052,11.3640,3.7052,11.3640,6.3468,2.0793,1.8597,59.1700,0.9474,232,1.1181,0.8944,0.9526
235,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0233-0001-0071:c:1/2 t:233/241 - 1 - Position 2.Project Maximum Z,3.8720,2.7143,7.6643,2.7143,7.6643,8.1602,3.0156,1.6348,118.4000,0.7307,233,1.8446,0.5421,0.8951
236,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0233-0002-0105:c:1/2 t:233/241 - 1 - Position 2.Project Maximum Z,2.9524,3.7314,11.5825,3.7314,11.5825,6.2447,1.9801,1.8985,56.5832,0.9514,233,1.0430,0.9588,0.9367
237,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0234-0001-0068:c:1/2 t:234/241 - 1 - Position 2.Project Maximum Z,3.8599,2.5740,7.3029,2.5740,7.3029,8.2513,2.9424,1.6703,115.3943,0.7124,234,1.7617,0.5676,0.8886
238,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0234-0002-0107:c:1/2 t:234/241 - 1 - Position 2.Project Maximum Z,3.0976,3.7048,11.7752,3.7048,11.7752,6.4002,2.1040,1.8745,35.9274,0.9503,234,1.1224,0.8910,0.9446
239,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0235-0001-0064:c:1/2 t:235/241 - 1 - Position 2.Project Maximum Z,3.9446,2.5013,6.8963,2.5013,6.8963,7.8113,2.8842,1.7414,111.7972,0.8124,235,1.6563,0.6038,0.9209
240,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0235-0002-0108:c:1/2 t:235/241 - 1 - Position 2.Project Maximum Z,3.1460,3.8136,11.9320,3.8136,11.9320,6.5291,2.1227,1.8870,38.3655,0.9274,235,1.1249,0.8890,0.9420
241,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0236-0001-0058:c:1/2 t:236/241 - 1 - Position 2.Project Maximum Z,3.9446,2.5027,6.3527,2.5027,6.3527,7.4358,2.6375,1.9042,93.4984,0.8965,236,1.3851,0.7220,0.9381
242,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0236-0002-0112:c:1/2 t:236/241 - 1 - Position 2.Project Maximum Z,3.4848,3.8935,12.3593,3.8935,12.3593,6.8669,2.1765,2.0386,18.4810,0.9287,236,1.0676,0.9366,0.9335
243,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0237-0001-0054:c:1/2 t:237/241 - 1 - Position 2.Project Maximum Z,3.3275,2.5706,5.9470,2.5706,5.9470,6.8135,2.3690,1.7884,77.5081,0.9007,237,1.3247,0.7549,0.9434
244,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0237-0002-0117:c:1/2 t:237/241 - 1 - Position 2.Project Maximum Z,3.0371,4.0685,12.9478,4.0685,12.9478,6.3091,2.0862,1.8536,70.9215,0.9588,237,1.1255,0.8885,0.9454
245,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0238-0001-0052:c:1/2 t:238/241 - 1 - Position 2.Project Maximum Z,2.9887,2.8086,5.7020,2.8086,5.7020,6.3358,2.2823,1.6673,58.9118,0.9356,238,1.3688,0.7306,0.9410
246,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0238-0002-0124:c:1/2 t:238/241 - 1 - Position 2.Project Maximum Z,2.7709,4.3426,13.6585,4.3426,13.6585,6.0624,2.0485,1.7222,81.2022,0.9474,238,1.1894,0.8407,0.9424
247,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0239-0001-0049:c:1/2 t:239/241 - 1 - Position 2.Project Maximum Z,3.3396,3.0413,5.3462,3.0413,5.3462,6.6847,2.3004,1.8484,54.9056,0.9392,239,1.2445,0.8035,0.9452
248,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0239-0002-0128:c:1/2 t:239/241 - 1 - Position 2.Project Maximum Z,3.0008,4.3335,14.0929,4.3335,14.0929,6.4380,2.1169,1.8048,103.7389,0.9098,239,1.1729,0.8526,0.9394
249,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0240-0001-0044:c:1/2 t:240/241 - 1 - Position 2.Project Maximum Z,3.1823,3.0099,4.8640,3.0099,4.8640,6.5024,2.2244,1.8215,59.2267,0.9458,240,1.2212,0.8189,0.9512
250,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0240-0002-0131:c:1/2 t:240/241 - 1 - Position 2.Project Maximum Z,2.7951,4.2760,14.3869,4.2760,14.3869,6.0624,2.0371,1.7470,115.8007,0.9557,240,1.1660,0.8576,0.9467
251,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0241-0001-0041:c:1/2 t:241/241 - 1 - Position 2.Project Maximum Z,3.4969,3.2469,4.4265,3.2469,4.4265,6.9691,2.4296,1.8325,76.5630,0.9048,241,1.3258,0.7542,0.9444
252,RoiMask_0_STL22_MAX_Maria_AFA4007_2-1.tif:0241-0002-0133:c:1/2 t:241/241 - 1 - Position 2.Project Maximum Z,2.5531,4.4503,14.6011,4.4503,14.6011,5.7780,1.9421,1.6738,93.7918,0.9610,241,1.1603,0.8619,0.9420
