 ,Label,Area,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Slice,AR,Round,Solidity
196,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0196-0001-0075:c:1/2 t:196/241 - 1 - Position 6.Project Maximum Z,6.2073,3.8758,8.3541,3.8758,8.3541,9.3136,2.9966,2.6375,119.3969,0.8992,196,1.1361,0.8802,0.9509
197,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0197-0001-0076:c:1/2 t:197/241 - 1 - Position 6.Project Maximum Z,6.2557,3.9290,8.4901,3.9290,8.4901,9.1958,2.9135,2.7339,125.4075,0.9296,197,1.0657,0.9384,0.9610
198,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0198-0001-0076:c:1/2 t:198/241 - 1 - Position 6.Project Maximum Z,5.7233,3.8466,8.4745,3.8466,8.4745,8.7825,2.8125,2.5910,113.4757,0.9324,198,1.0855,0.9213,0.9546
199,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0199-0001-0076:c:1/2 t:199/241 - 1 - Position 6.Project Maximum Z,5.9774,3.9618,8.4822,3.9618,8.4822,9.2492,3.0520,2.4937,128.7591,0.8780,199,1.2239,0.8171,0.9383
200,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0200-0001-0077:c:1/2 t:200/241 - 1 - Position 6.Project Maximum Z,6.5219,4.0597,8.5548,4.0597,8.5548,9.7158,3.1077,2.6720,94.4269,0.8682,200,1.1630,0.8598,0.9398
201,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0201-0001-0078:c:1/2 t:201/241 - 1 - Position 6.Project Maximum Z,5.7838,3.8726,8.6182,3.8726,8.6182,9.1203,3.0682,2.4001,65.1738,0.8738,201,1.2784,0.7822,0.9309
202,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0202-0001-0079:c:1/2 t:202/241 - 1 - Position 6.Project Maximum Z,4.9852,3.8791,8.7373,3.8791,8.7373,8.4713,3.0069,2.1109,57.0288,0.8729,202,1.4244,0.7020,0.9385
203,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0203-0001-0079:c:1/2 t:203/241 - 1 - Position 6.Project Maximum Z,5.1183,4.1416,8.7900,4.1416,8.7900,8.5892,2.9037,2.2443,53.3099,0.8718,203,1.2938,0.7729,0.9379
204,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0204-0001-0078:c:1/2 t:204/241 - 1 - Position 6.Project Maximum Z,5.8201,3.9574,8.6373,3.9574,8.6373,9.2114,2.9702,2.4949,56.5507,0.8620,204,1.1905,0.8400,0.9413
205,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0205-0001-0078:c:1/2 t:205/241 - 1 - Position 6.Project Maximum Z,5.1788,4.0037,8.6114,4.0037,8.6114,8.4980,3.0107,2.1901,71.6087,0.9012,205,1.3747,0.7275,0.9459
206,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0206-0001-0077:c:1/2 t:206/241 - 1 - Position 6.Project Maximum Z,5.8322,3.9077,8.5748,3.9077,8.5748,9.4958,3.1629,2.3478,83.0414,0.8128,206,1.3472,0.7423,0.9243
207,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0207-0001-0077:c:1/2 t:207/241 - 1 - Position 6.Project Maximum Z,5.6144,3.9206,8.5278,3.9206,8.5278,8.6536,2.7153,2.6327,65.2804,0.9422,207,1.0314,0.9696,0.9547
208,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0208-0001-0075:c:1/2 t:208/241 - 1 - Position 6.Project Maximum Z,6.2799,3.8348,8.3495,3.8348,8.3495,10.1825,3.6857,2.1694,106.4783,0.7611,208,1.6990,0.5886,0.9003
209,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0209-0001-0077:c:1/2 t:209/241 - 1 - Position 6.Project Maximum Z,6.1468,4.1419,8.4966,4.1419,8.4966,9.4047,3.3616,2.3282,111.6052,0.8733,209,1.4439,0.6926,0.9390
210,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0210-0001-0074:c:1/2 t:210/241 - 1 - Position 6.Project Maximum Z,6.6187,3.7930,8.2431,3.7930,8.2431,10.2203,3.5703,2.3604,108.3523,0.7963,210,1.5126,0.6611,0.9155
211,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0211-0001-0075:c:1/2 t:211/241 - 1 - Position 6.Project Maximum Z,6.0742,3.9076,8.4845,3.9076,8.4845,9.8447,3.6172,2.1381,114.7307,0.7876,211,1.6918,0.5911,0.9111
212,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0212-0001-0074:c:1/2 t:212/241 - 1 - Position 6.Project Maximum Z,6.0379,3.9251,8.3255,3.9251,8.3255,9.4047,3.2856,2.3398,113.5195,0.8578,212,1.4042,0.7121,0.9389
213,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0213-0001-0074:c:1/2 t:213/241 - 1 - Position 6.Project Maximum Z,6.1589,3.8843,8.3210,3.8843,8.3210,9.5603,3.4130,2.2976,105.8131,0.8468,213,1.4854,0.6732,0.9322
214,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0214-0001-0076:c:1/2 t:214/241 - 1 - Position 6.Project Maximum Z,6.0500,4.1752,8.4841,4.1752,8.4841,9.3403,3.2794,2.3489,108.6523,0.8715,214,1.3961,0.7163,0.9355
215,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0215-0001-0076:c:1/2 t:215/241 - 1 - Position 6.Project Maximum Z,6.5945,3.7831,8.3607,3.7831,8.3607,9.6892,3.3603,2.4987,94.0506,0.8827,215,1.3448,0.7436,0.9495
216,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0216-0001-0075:c:1/2 t:216/241 - 1 - Position 6.Project Maximum Z,6.3646,3.9882,8.3866,3.9882,8.3866,9.7536,3.4993,2.3158,104.1829,0.8407,216,1.5110,0.6618,0.9326
217,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0217-0001-0075:c:1/2 t:217/241 - 1 - Position 6.Project Maximum Z,6.6913,3.9488,8.2823,3.9488,8.2823,10.6980,4.2683,1.9960,97.1262,0.7347,217,2.1384,0.4676,0.9148
218,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0218-0001-0074:c:1/2 t:218/241 - 1 - Position 6.Project Maximum Z,7.6593,4.0107,8.1976,4.0107,8.1976,11.7980,4.9600,1.9662,95.5956,0.6915,218,2.5227,0.3964,0.9323
219,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0219-0001-0076:c:1/2 t:219/241 - 1 - Position 6.Project Maximum Z,8.7483,4.2251,8.3394,4.2251,8.3394,13.0158,5.4758,2.0342,93.2329,0.6489,219,2.6919,0.3715,0.9257
220,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0220-0001-0075:c:1/2 t:220/241 - 1 - Position 6.Project Maximum Z,9.0992,4.0644,8.2800,4.0644,8.2800,13.5847,5.8194,1.9908,92.6982,0.6196,220,2.9231,0.3421,0.9227
221,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0221-0001-0075:c:1/2 t:221/241 - 1 - Position 6.Project Maximum Z,8.8330,4.0667,8.2723,4.0667,8.2723,13.9336,6.1149,1.8392,94.7382,0.5717,221,3.3248,0.3008,0.9012
222,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0222-0001-0074:c:1/2 t:222/241 - 1 - Position 6.Project Maximum Z,9.3412,4.0301,8.2127,4.0301,8.2127,14.9581,6.5839,1.8065,94.8879,0.5246,222,3.6446,0.2744,0.8635
223,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0223-0001-0074:c:1/2 t:223/241 - 1 - Position 6.Project Maximum Z,10.1761,4.0512,8.2437,4.0512,8.2437,15.6825,6.9511,1.8640,94.4812,0.5199,223,3.7292,0.2682,0.8688
224,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0224-0001-0075:c:1/2 t:224/241 - 1 - Position 6.Project Maximum Z,9.5832,4.2311,8.3740,4.2311,8.3740,16.2781,7.2315,1.6873,94.2754,0.4545,224,4.2859,0.2333,0.8254
225,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0225-0001-0075:c:1/2 t:225/241 - 1 - Position 6.Project Maximum Z,10.8416,4.0224,8.3881,4.0224,8.3881,18.0537,7.9630,1.7335,94.6899,0.4180,225,4.5936,0.2177,0.8171
226,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0226-0001-0075:c:1/2 t:226/241 - 1 - Position 6.Project Maximum Z,11.6765,3.9864,8.3721,3.9864,8.3721,19.2182,8.7176,1.7054,94.3973,0.3973,226,5.1118,0.1956,0.8085
227,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0227-0001-0076:c:1/2 t:227/241 - 1 - Position 6.Project Maximum Z,10.5149,4.0012,8.5220,4.0012,8.5220,19.5404,9.0784,1.4747,93.3087,0.3461,227,6.1561,0.1624,0.8031
228,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0228-0001-0057:c:1/2 t:228/241 - 1 - Position 6.Project Maximum Z,5.4934,3.8168,6.2392,3.8168,6.2392,11.3580,4.9910,1.4014,96.7198,0.5351,228,3.5614,0.2808,0.8648
229,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0228-0002-0102:c:1/2 t:228/241 - 1 - Position 6.Project Maximum Z,4.3802,4.0338,11.2993,4.0338,11.2993,8.7291,3.5030,1.5921,90.8710,0.7224,228,2.2003,0.4545,0.9366
230,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0229-0001-0045:c:1/2 t:229/241 - 1 - Position 6.Project Maximum Z,3.0734,3.8266,4.9288,3.8266,4.9288,6.6580,2.5129,1.5572,87.5009,0.8713,229,1.6137,0.6197,0.9460
231,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0229-0002-0105:c:1/2 t:229/241 - 1 - Position 6.Project Maximum Z,4.0898,4.0075,11.7593,4.0075,11.7593,8.5091,3.3532,1.5529,87.7042,0.7098,229,2.1592,0.4631,0.9298
232,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0230-0001-0041:c:1/2 t:230/241 - 1 - Position 6.Project Maximum Z,3.1339,3.8477,4.5111,3.8477,4.5111,6.7224,2.5462,1.5671,81.4569,0.8715,230,1.6248,0.6155,0.9487
233,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0230-0002-0108:c:1/2 t:230/241 - 1 - Position 6.Project Maximum Z,4.3197,4.0458,12.1257,4.0458,12.1257,9.2602,3.6848,1.4926,92.8052,0.6330,230,2.4687,0.4051,0.9049
234,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0231-0001-0038:c:1/2 t:231/241 - 1 - Position 6.Project Maximum Z,3.0976,4.0872,4.2350,4.0872,4.2350,6.6580,2.3857,1.6532,74.9660,0.8781,231,1.4431,0.6930,0.9343
235,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0231-0002-0118:c:1/2 t:231/241 - 1 - Position 6.Project Maximum Z,3.8115,4.2312,12.9973,4.2312,12.9973,7.4735,2.9007,1.6731,93.7660,0.8575,231,1.7337,0.5768,0.9474
236,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0232-0001-0034:c:1/2 t:232/241 - 1 - Position 6.Project Maximum Z,3.1823,4.3433,3.8239,4.3433,3.8239,6.5024,2.2266,1.8197,64.4039,0.9458,232,1.2236,0.8173,0.9546
237,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0232-0002-0123:c:1/2 t:232/241 - 1 - Position 6.Project Maximum Z,4.0535,4.3434,13.5840,4.3434,13.5840,7.6291,2.8144,1.8338,94.0811,0.8752,232,1.5348,0.6516,0.9410
238,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0233-0001-0033:c:1/2 t:233/241 - 1 - Position 6.Project Maximum Z,2.8798,4.3968,3.6577,4.3968,3.6577,6.2824,2.1532,1.7029,58.3284,0.9169,233,1.2644,0.7909,0.9426
239,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0233-0002-0127:c:1/2 t:233/241 - 1 - Position 6.Project Maximum Z,3.6663,4.4005,14.0021,4.4005,14.0021,7.2535,2.6671,1.7503,95.6867,0.8757,233,1.5238,0.6563,0.9425
240,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0234-0001-0031:c:1/2 t:234/241 - 1 - Position 6.Project Maximum Z,2.9645,4.6404,3.5355,4.6404,3.5355,6.3091,2.1413,1.7627,62.1487,0.9359,234,1.2148,0.8232,0.9405
241,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0234-0002-0130:c:1/2 t:234/241 - 1 - Position 6.Project Maximum Z,3.5453,4.5474,14.3805,4.5474,14.3805,7.0335,2.5760,1.7523,102.1364,0.9006,234,1.4700,0.6803,0.9482
242,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0235-0001-0034:c:1/2 t:235/241 - 1 - Position 6.Project Maximum Z,5.5176,4.4982,3.8244,4.4982,3.8244,9.4047,3.6531,1.9231,58.6032,0.7839,235,1.8996,0.5264,0.9287
243,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0235-0002-0132:c:1/2 t:235/241 - 1 - Position 6.Project Maximum Z,4.5617,4.7418,14.5803,4.7418,14.5803,7.9669,2.8009,2.0737,105.4910,0.9031,235,1.3507,0.7404,0.9413
244,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0236-0001-0032:c:1/2 t:236/241 - 1 - Position 6.Project Maximum Z,4.6464,4.7117,3.5707,4.7117,3.5707,8.1869,2.9839,1.9826,53.8515,0.8711,236,1.5050,0.6644,0.9470
245,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0236-0002-0133:c:1/2 t:236/241 - 1 - Position 6.Project Maximum Z,4.1866,4.8499,14.6764,4.8499,14.6764,7.5647,2.6516,2.0103,109.1886,0.9194,236,1.3190,0.7582,0.9492
246,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0237-0001-0030:c:1/2 t:237/241 - 1 - Position 6.Project Maximum Z,4.3439,4.9774,3.3452,4.9774,3.3452,7.8758,2.8144,1.9652,41.9506,0.8800,237,1.4321,0.6983,0.9447
247,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0237-0002-0135:c:1/2 t:237/241 - 1 - Position 6.Project Maximum Z,3.9930,5.0273,14.8317,5.0273,14.8317,7.3447,2.5264,2.0123,110.8207,0.9302,237,1.2555,0.7965,0.9496
248,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0238-0001-0030:c:1/2 t:238/241 - 1 - Position 6.Project Maximum Z,3.6300,5.3266,3.2835,5.3266,3.2835,7.1247,2.4257,1.9054,37.4687,0.8986,238,1.2731,0.7855,0.9419
249,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0238-0002-0137:c:1/2 t:238/241 - 1 - Position 6.Project Maximum Z,3.4969,5.3046,15.0782,5.3046,15.0782,6.8780,2.3353,1.9066,118.1766,0.9289,238,1.2249,0.8164,0.9522
250,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0239-0001-0029:c:1/2 t:239/241 - 1 - Position 6.Project Maximum Z,3.5937,5.4598,3.2265,5.4598,3.2265,7.0335,2.4562,1.8629,44.5434,0.9129,239,1.3185,0.7585,0.9459
251,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0239-0002-0137:c:1/2 t:239/241 - 1 - Position 6.Project Maximum Z,3.3517,5.3108,15.1488,5.3108,15.1488,6.6847,2.3681,1.8021,110.5082,0.9426,239,1.3141,0.7610,0.9470
252,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0240-0001-0029:c:1/2 t:240/241 - 1 - Position 6.Project Maximum Z,4.5133,5.3179,3.2132,5.3179,3.2132,7.8758,2.7414,2.0962,45.2645,0.9144,240,1.3078,0.7646,0.9527
253,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0240-0002-0136:c:1/2 t:240/241 - 1 - Position 6.Project Maximum Z,4.2471,5.1529,15.0341,5.1529,15.0341,7.5269,2.6091,2.0726,115.3100,0.9420,240,1.2589,0.7943,0.9486
254,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0241-0001-0029:c:1/2 t:241/241 - 1 - Position 6.Project Maximum Z,3.8236,5.5310,3.2147,5.5310,3.2147,7.1247,2.3892,2.0376,50.2008,0.9466,241,1.1726,0.8528,0.9518
255,RoiMask_0_STL22_MAX_Maria_AFA4007_6-1.tif:0241-0002-0137:c:1/2 t:241/241 - 1 - Position 6.Project Maximum Z,3.7752,5.1830,15.0830,5.1830,15.0830,7.0980,2.3547,2.0413,123.7475,0.9416,241,1.1536,0.8669,0.9527
